label,timestamp,eid,type,subject,object,machine,subject_name,object_name,techniques,anomaly_label
,1.52E+18,9A42C647-2E69-2415-26A7-150100000010,EVENT_WRITE,D8436448-0100-0000-0000-000000000020,0F000000-AD70-0500-0000-000000000000,0A00063C-5254-00F0-0D60-000000000070,run-parts,/run/motd.new,Corrupt_File,0
,1.52E+18,6B3323D4-A8DF-2315-AD39-0A0000000010,EVENT_WRITE,B25A4D5F-0400-0000-0000-000000000020,0F000000-EF4F-0600-0000-000000000000,0A00063C-5254-00F0-0D60-000000000070,run-parts,/run/motd.new,Corrupt_File,0
,1.52E+18,C331E8EB-B767-2415-05F4-070100000010,EVENT_WRITE,11351C42-0100-0000-0000-000000000020,0F000000-7323-0500-0000-000000000000,0A00063C-5254-00F0-0D60-000000000070,run-parts,/run/motd.new,Corrupt_File,0
,1.52E+18,0E500972-E208-2515-E0DB-490300000010,EVENT_WRITE,FE6D50F6-0300-0000-0000-000000000020,0F000000-98EC-1300-0000-000000000000,0A00063C-5254-00F0-0D60-000000000070,run-parts,/run/motd.new,Corrupt_File,0
,1.52E+18,FCEF8714-4132-2415-D590-840000000010,EVENT_WRITE,44547C5C-0000-0000-0000-000000000020,0F000000-9E3C-0200-0000-000000000000,0A00063C-5254-00F0-0D60-000000000070,run-parts,/run/motd.new,Corrupt_File,0
,1.52E+18,E85273FC-E5C3-2415-0887-7A0200000010,EVENT_WRITE,E44C05CE-0200-0000-0000-000000000020,0F000000-0144-0E00-0000-000000000000,0A00063C-5254-00F0-0D60-000000000070,run-parts,/run/motd.new,Corrupt_File,0
,1.52E+18,0984FFCB-6263-2415-FA0D-E80000000010,EVENT_WRITE,861F812F-0100-0000-0000-000000000020,0F000000-8271-0400-0000-000000000000,0A00063C-5254-00F0-0D60-000000000070,dash,/run/motd.new,Corrupt_File,0
,1.52E+18,AE2780FD-2530-2415-FECB-730000000010,EVENT_WRITE,09477053-0000-0000-0000-000000000020,0F000000-6BDC-0100-0000-000000000000,0A00063C-5254-00F0-0D60-000000000070,run-parts,/run/motd.new,Corrupt_File,0
,1.52E+18,6FA83B12-F7C9-2315-FF79-020000000010,EVENT_WRITE,BC0D2002-0400-0000-0000-000000000020,0F000000-80AD-0500-0000-000000000000,0A00063C-5254-00F0-0D60-000000000070,dash,/run/motd.new,Corrupt_File,0
,1.52E+18,E75CF4BC-F2C9-2315-6450-020000000010,EVENT_WRITE,160C0D02-0400-0000-0000-000000000020,0F000000-F0AA-0500-0000-000000000000,0A00063C-5254-00F0-0D60-000000000070,run-parts,/run/motd.new,Corrupt_File,0
,1.52E+18,6F649A8C-FBCF-2415-4D02-BD0200000010,EVENT_WRITE,3C12EC01-0300-0000-0000-000000000020,0F000000-5424-1000-0000-000000000000,0A00063C-5254-00F0-0D60-000000000070,run-parts,/run/motd.new,Corrupt_File,0
,1.52E+18,FDAB8204-5FD4-2315-F854-060000000010,EVENT_WRITE,4F38D12E-0400-0000-0000-000000000020,0F000000-E305-0600-0000-000000000000,0A00063C-5254-00F0-0D60-000000000070,dash,/run/motd.new,Corrupt_File,0
,1.52E+18,1B8AB7D0-D1C8-2315-57F2-000000000010,EVENT_WRITE,307E34FD-0300-0000-0000-000000000020,0F000000-D496-0500-0000-000000000000,0A00063C-5254-00F0-0D60-000000000070,dash,/run/motd.new,Corrupt_File,0
,1.52E+18,127133C5-D97E-2415-319C-920100000010,EVENT_WRITE,353576A5-0100-0000-0000-000000000020,0F000000-C313-0800-0000-000000000000,0A00063C-5254-00F0-0D60-000000000070,run-parts,/run/motd.new,Corrupt_File,0
,1.52E+18,506C633D-2473-2415-5B50-560100000010,EVENT_WRITE,39772C73-0100-0000-0000-000000000020,0F000000-31CC-0600-0000-000000000000,0A00063C-5254-00F0-0D60-000000000070,run-parts,/run/motd.new,Corrupt_File,0
,1.52E+18,31334261-16CF-2415-9262-B60200000010,EVENT_WRITE,6D0A14FE-0200-0000-0000-000000000020,0F000000-75F8-0F00-0000-000000000000,0A00063C-5254-00F0-0D60-000000000070,run-parts,/run/motd.new,Corrupt_File,0
,1.52E+18,0AE62CAC-54D4-2315-2543-060000000010,EVENT_WRITE,7A37A52E-0400-0000-0000-000000000020,0F000000-9104-0600-0000-000000000000,0A00063C-5254-00F0-0D60-000000000070,dash,/run/motd.new,Corrupt_File,0
,1.52E+18,4030BB8F-6AE1-2315-7D12-0C0000000010,EVENT_WRITE,E96ED966-0400-0000-0000-000000000020,0F000000-8D72-0600-0000-000000000000,0A00063C-5254-00F0-0D60-000000000070,run-parts,/run/motd.new,Corrupt_File,0
,1.52E+18,78219F56-7D02-2515-E631-1F0300000010,EVENT_WRITE,344ED9DA-0300-0000-0000-000000000020,0F000000-6B9B-1200-0000-000000000000,0A00063C-5254-00F0-0D60-000000000070,run-parts,/run/motd.new,Corrupt_File,0
,1.52E+18,48C83597-DC2D-2415-CCC2-600000000010,EVENT_WRITE,C3359E49-0000-0000-0000-000000000020,0F000000-F575-0100-0000-000000000000,0A00063C-5254-00F0-0D60-000000000070,dash,/run/motd.new,Corrupt_File,0
,1.52E+18,A42CBFC1-06CA-2315-1999-020000000010,EVENT_WRITE,CA106302-0400-0000-0000-000000000020,0F000000-ACB2-0500-0000-000000000000,0A00063C-5254-00F0-0D60-000000000070,run-parts,/run/motd.new,Corrupt_File,0
,1.52E+18,49A25B80-1DCA-2415-C26C-990200000010,EVENT_WRITE,AF6BB9E8-0200-0000-0000-000000000020,0F000000-CF2B-0F00-0000-000000000000,0A00063C-5254-00F0-0D60-000000000070,run-parts,/run/motd.new,Corrupt_File,0
,1.52E+18,4F161376-4513-2515-E3B3-700300000010,EVENT_WRITE,E520ED22-0400-0000-0000-000000000020,0F000000-1B18-1500-0000-000000000000,0A00063C-5254-00F0-0D60-000000000070,dash,/run/motd.new,Corrupt_File,0
,1.52E+18,2710DF07-66C9-2315-C482-010000000010,EVENT_WRITE,E501B1FF-0300-0000-0000-000000000020,0F000000-CB9B-0500-0000-000000000000,0A00063C-5254-00F0-0D60-000000000070,dash,/run/motd.new,Corrupt_File,0
,1.52E+18,8D68232E-8D07-2515-F5CD-3E0300000010,EVENT_WRITE,9A5E96F0-0300-0000-0000-000000000020,0F000000-049A-1300-0000-000000000000,0A00063C-5254-00F0-0D60-000000000070,dash,/run/motd.new,Corrupt_File,0
,1.52E+18,5999C4C4-70D0-2415-8338-C10200000010,EVENT_WRITE,E818E303-0300-0000-0000-000000000020,0F000000-EC3E-1000-0000-000000000000,0A00063C-5254-00F0-0D60-000000000070,dash,/run/motd.new,Corrupt_File,0
,1.52E+18,1B103D50-14CF-2415-9141-B60200000010,EVENT_WRITE,D8090BFE-0200-0000-0000-000000000020,0F000000-26F7-0F00-0000-000000000000,0A00063C-5254-00F0-0D60-000000000070,run-parts,/run/motd.new,Corrupt_File,0
,1.52E+18,2A00CED7-1234-2415-B0A3-980000000010,EVENT_WRITE,99674C64-0000-0000-0000-000000000020,0F000000-59B1-0200-0000-000000000000,0A00063C-5254-00F0-0D60-000000000070,dash,/run/motd.new,Corrupt_File,0
,1.52E+18,39B7FD3F-2473-2415-ED58-560100000010,EVENT_WRITE,7B772C73-0100-0000-0000-000000000020,0F000000-31CC-0600-0000-000000000000,0A00063C-5254-00F0-0D60-000000000070,dash,/run/motd.new,Corrupt_File,0
,1.52E+18,F992AD36-4E6B-2415-57B8-240100000010,EVENT_WRITE,F8528451-0100-0000-0000-000000000020,0F000000-60C3-0500-0000-000000000000,0A00063C-5254-00F0-0D60-000000000070,dash,/run/motd.new,Corrupt_File,0
,1.52E+18,FAD99316-CDC9-2415-EFAB-960200000010,EVENT_WRITE,46635FE7-0200-0000-0000-000000000020,0F000000-B61D-0F00-0000-000000000000,0A00063C-5254-00F0-0D60-000000000070,dash,/run/motd.new,Corrupt_File,0
,1.52E+18,FFD68286-76C9-2415-B783-950200000010,EVENT_WRITE,235EEBE5-0200-0000-0000-000000000020,0F000000-E414-0F00-0000-000000000000,0A00063C-5254-00F0-0D60-000000000070,run-parts,/run/motd.new,Corrupt_File,0
,1.52E+18,FE67F818-9807-2515-1EA9-3F0300000010,EVENT_WRITE,AC62C5F0-0300-0000-0000-000000000020,0F000000-AEA0-1300-0000-000000000000,0A00063C-5254-00F0-0D60-000000000070,run-parts,/run/motd.new,Corrupt_File,0
,1.52E+18,A29BC092-5EE1-2315-53B3-0B0000000010,EVENT_WRITE,A16BA566-0400-0000-0000-000000000020,0F000000-496D-0600-0000-000000000000,0A00063C-5254-00F0-0D60-000000000070,dash,/run/motd.new,Corrupt_File,0
,1.52E+18,CB945D95-E0B1-2415-DA41-0D0200000010,EVENT_WRITE,4C079F80-0200-0000-0000-000000000020,0F000000-FCDE-0A00-0000-000000000000,0A00063C-5254-00F0-0D60-000000000070,run-parts,/run/motd.new,Corrupt_File,0
,1.52E+18,5731ABC7-D97E-2415-8FA4-920100000010,EVENT_WRITE,723576A5-0100-0000-0000-000000000020,0F000000-C313-0800-0000-000000000000,0A00063C-5254-00F0-0D60-000000000070,run-parts,/run/motd.new,Corrupt_File,0
,1.52E+18,528FBA5B-E92D-2415-C635-610000000010,EVENT_WRITE,5B37D549-0000-0000-0000-000000000020,0F000000-B77B-0100-0000-000000000000,0A00063C-5254-00F0-0D60-000000000070,dash,/run/motd.new,Corrupt_File,0
,1.52E+18,E6CDBAFA-0D29-2415-BF26-4A0000000010,EVENT_WRITE,A425F934-0000-0000-0000-000000000020,0F000000-6AF9-0000-0000-000000000000,0A00063C-5254-00F0-0D60-000000000070,dash,/run/motd.new,Corrupt_File,0
,1.52E+18,1A2CA04F-18AF-2415-2F04-FE0100000010,EVENT_WRITE,5D79AB74-0200-0000-0000-000000000020,0F000000-378E-0A00-0000-000000000000,0A00063C-5254-00F0-0D60-000000000070,dash,/run/motd.new,Corrupt_File,0
,1.52E+18,828C11C5-D97E-2415-FB9B-920100000010,EVENT_WRITE,313576A5-0100-0000-0000-000000000020,0F000000-C313-0800-0000-000000000000,0A00063C-5254-00F0-0D60-000000000070,run-parts,/run/motd.new,Corrupt_File,0
,1.52E+18,0767891D-B207-2515-ABA3-400300000010,EVENT_WRITE,CD6635F1-0300-0000-0000-000000000020,0F000000-6BA7-1300-0000-000000000000,0A00063C-5254-00F0-0D60-000000000070,dash,/run/motd.new,Corrupt_File,0
,1.52E+18,EED3D306-D8C3-2415-8796-790200000010,EVENT_WRITE,5349C9CD-0200-0000-0000-000000000020,0F000000-6C3D-0E00-0000-000000000000,0A00063C-5254-00F0-0D60-000000000070,run-parts,/run/motd.new,Corrupt_File,0
,1.52E+18,E383DBF9-E5C3-2415-727E-7A0200000010,EVENT_WRITE,A34C05CE-0200-0000-0000-000000000020,0F000000-0144-0E00-0000-000000000000,0A00063C-5254-00F0-0D60-000000000070,run-parts,/run/motd.new,Corrupt_File,0
,1.52E+18,F89D7044-3272-2415-91AD-4B0100000010,EVENT_WRITE,416A1D6F-0100-0000-0000-000000000020,0F000000-F18F-0600-0000-000000000000,0A00063C-5254-00F0-0D60-000000000070,dash,/run/motd.new,Corrupt_File,0
,1.52E+18,6B88DFEA-F408-2515-D377-4A0300000010,EVENT_WRITE,DE70A0F6-0300-0000-0000-000000000020,0F000000-BFF1-1300-0000-000000000000,0A00063C-5254-00F0-0D60-000000000070,dash,/run/motd.new,Corrupt_File,0
,1.52E+18,DD01EED0-D82D-2415-FD63-600000000010,EVENT_WRITE,CE338E49-0000-0000-0000-000000000020,0F000000-6773-0100-0000-000000000000,0A00063C-5254-00F0-0D60-000000000070,run-parts,/run/motd.new,Corrupt_File,0
,1.52E+18,E13518DA-1E69-2415-4FA0-140100000010,EVENT_WRITE,BD3F2248-0100-0000-0000-000000000020,0F000000-426A-0500-0000-000000000000,0A00063C-5254-00F0-0D60-000000000070,run-parts,/run/motd.new,Corrupt_File,0
,1.52E+18,F831CF9E-DE08-2515-3BA0-490300000010,EVENT_WRITE,596D40F6-0300-0000-0000-000000000020,0F000000-E6EA-1300-0000-000000000000,0A00063C-5254-00F0-0D60-000000000070,run-parts,/run/motd.new,Corrupt_File,0
,1.52E+18,A8F284E6-6A6B-2415-AC6A-260100000010,EVENT_WRITE,D757FF51-0100-0000-0000-000000000020,0F000000-12CB-0500-0000-000000000000,0A00063C-5254-00F0-0D60-000000000070,dash,/run/motd.new,Corrupt_File,0
,1.52E+18,56251A57-2D69-2415-7682-150100000010,EVENT_WRITE,47436048-0100-0000-0000-000000000020,0F000000-6C6F-0500-0000-000000000000,0A00063C-5254-00F0-0D60-000000000070,dash,/run/motd.new,Corrupt_File,0
,1.52E+18,8BC45959-6263-2415-9BE6-E70000000010,EVENT_WRITE,B61E7F2F-0100-0000-0000-000000000020,0F000000-4370-0400-0000-000000000000,0A00063C-5254-00F0-0D60-000000000070,dash,/run/motd.new,Corrupt_File,0
,1.52E+18,61F53953-0FD5-2315-A09B-070000000010,EVENT_WRITE,7A44C731-0400-0000-0000-000000000020,0F000000-481B-0600-0000-000000000000,0A00063C-5254-00F0-0D60-000000000070,run-parts,/run/motd.new,Corrupt_File,0
,1.52E+18,9472E9E6-AF0F-2515-D688-680300000010,EVENT_WRITE,E9138813-0400-0000-0000-000000000020,0F000000-0AD9-1400-0000-000000000000,0A00063C-5254-00F0-0D60-000000000070,dash,/run/motd.new,Corrupt_File,0
,1.52E+18,976AD5DF-60C9-2415-4116-940200000010,EVENT_WRITE,2A598EE5-0200-0000-0000-000000000020,0F000000-AB0C-0F00-0000-000000000000,0A00063C-5254-00F0-0D60-000000000070,run-parts,/run/motd.new,Corrupt_File,0
,1.52E+18,3DFB3460-C563-2415-7067-E90000000010,EVENT_WRITE,83242831-0100-0000-0000-000000000020,0F000000-D279-0400-0000-000000000000,0A00063C-5254-00F0-0D60-000000000070,run-parts,/run/motd.new,Corrupt_File,0
,1.52E+18,DFF74ADC-0C34-2415-7C4D-980000000010,EVENT_WRITE,B8663264-0000-0000-0000-000000000020,0F000000-FBAF-0200-0000-000000000000,0A00063C-5254-00F0-0D60-000000000070,run-parts,/run/motd.new,Corrupt_File,0
,1.52E+18,3F17BD09-6963-2415-B658-E80000000010,EVENT_WRITE,1E209B2F-0100-0000-0000-000000000020,0F000000-E972-0400-0000-000000000000,0A00063C-5254-00F0-0D60-000000000070,run-parts,/run/motd.new,Corrupt_File,0
,1.52E+18,A6B06F01-9C02-2515-57B8-200300000010,EVENT_WRITE,6E535DDB-0300-0000-0000-000000000020,0F000000-04A3-1200-0000-000000000000,0A00063C-5254-00F0-0D60-000000000070,dash,/run/motd.new,Corrupt_File,0
,1.52E+18,7B7E1F7D-4302-2515-C9E2-1C0300000010,EVENT_WRITE,EE45E0D9-0300-0000-0000-000000000020,0F000000-AB8D-1200-0000-000000000000,0A00063C-5254-00F0-0D60-000000000070,run-parts,/run/motd.new,Corrupt_File,0
,1.52E+18,02B95054-BE32-2415-DD3A-880000000010,EVENT_WRITE,5358965E-0000-0000-0000-000000000020,0F000000-B351-0200-0000-000000000000,0A00063C-5254-00F0-0D60-000000000070,dash,/run/motd.new,Corrupt_File,0
,1.52E+18,BA649FCA-6674-2415-37F5-630100000010,EVENT_WRITE,42049578-0100-0000-0000-000000000020,0F000000-BE1D-0700-0000-000000000000,0A00063C-5254-00F0-0D60-000000000070,run-parts,/run/motd.new,Corrupt_File,0
,1.52E+18,B3E74959-E92D-2415-5D2D-610000000010,EVENT_WRITE,1B37D549-0000-0000-0000-000000000020,0F000000-B77B-0100-0000-000000000000,0A00063C-5254-00F0-0D60-000000000070,run-parts,/run/motd.new,Corrupt_File,0
,1.52E+18,33624C8C-BE67-2415-A775-080100000010,EVENT_WRITE,87373942-0100-0000-0000-000000000020,0F000000-3B27-0500-0000-000000000000,0A00063C-5254-00F0-0D60-000000000070,run-parts,/run/motd.new,Corrupt_File,0
,1.52E+18,A7D6AD24-D112-2515-C517-6F0300000010,EVENT_WRITE,341AF920-0400-0000-0000-000000000020,0F000000-640C-1500-0000-000000000000,0A00063C-5254-00F0-0D60-000000000070,dash,/run/motd.new,Corrupt_File,0
,1.52E+18,A914D321-B1C0-2415-EF83-6A0200000010,EVENT_WRITE,843E40C0-0200-0000-0000-000000000020,0F000000-19E9-0D00-0000-000000000000,0A00063C-5254-00F0-0D60-000000000070,dash,/run/motd.new,Corrupt_File,0
,1.52E+18,3B90E764-A1C0-2415-1337-690200000010,EVENT_WRITE,9D39FCBF-0200-0000-0000-000000000020,0F000000-F9E0-0D00-0000-000000000000,0A00063C-5254-00F0-0D60-000000000070,dash,/run/motd.new,Corrupt_File,0
,1.52E+18,4DE07D1E-1C34-2415-6612-990000000010,EVENT_WRITE,2B697464-0000-0000-0000-000000000020,0F000000-DFB3-0200-0000-000000000000,0A00063C-5254-00F0-0D60-000000000070,run-parts,/run/motd.new,Corrupt_File,0
,1.52E+18,4515D188-EBCF-2415-EC79-BC0200000010,EVENT_WRITE,A911A701-0300-0000-0000-000000000020,0F000000-D122-1000-0000-000000000000,0A00063C-5254-00F0-0D60-000000000070,dash,/run/motd.new,Corrupt_File,0
,1.52E+18,B40B1E6F-4CE2-2315-4EF1-0C0000000010,EVENT_WRITE,257BA36A-0400-0000-0000-000000000020,0F000000-BD87-0600-0000-000000000000,0A00063C-5254-00F0-0D60-000000000070,run-parts,/run/motd.new,Corrupt_File,0
,1.52E+18,FD4D96AD-5502-2515-7FAB-1D0300000010,EVENT_WRITE,A7482FDA-0300-0000-0000-000000000020,0F000000-E791-1200-0000-000000000000,0A00063C-5254-00F0-0D60-000000000070,run-parts,/run/motd.new,Corrupt_File,0
,1.52E+18,BB69A543-0009-2515-B0F8-4A0300000010,EVENT_WRITE,7772D0F6-0300-0000-0000-000000000020,0F000000-95F4-1300-0000-000000000000,0A00063C-5254-00F0-0D60-000000000070,dash,/run/motd.new,Corrupt_File,0
,1.52E+18,02E1D540-2473-2415-045C-560100000010,EVENT_WRITE,88772C73-0100-0000-0000-000000000020,0F000000-31CC-0600-0000-000000000000,0A00063C-5254-00F0-0D60-000000000070,dash,/run/motd.new,Corrupt_File,0
,1.52E+18,35651323-38B7-2415-271E-3E0200000010,EVENT_WRITE,2D209097-0200-0000-0000-000000000020,0F000000-37F0-0B00-0000-000000000000,0A00063C-5254-00F0-0D60-000000000070,run-parts,/run/motd.new,Corrupt_File,0
,1.52E+18,D8F84672-4366-2415-67C8-FB0000000010,EVENT_WRITE,FC2DDC3B-0100-0000-0000-000000000020,0F000000-2FE0-0400-0000-000000000000,0A00063C-5254-00F0-0D60-000000000070,run-parts,/run/motd.new,Corrupt_File,0
,1.52E+18,ADB14478-2473-2415-297D-560100000010,EVENT_WRITE,4D782D73-0100-0000-0000-000000000020,0F000000-75CD-0600-0000-000000000000,0A00063C-5254-00F0-0D60-000000000070,dash,/run/motd.new,Corrupt_File,0
,1.52E+18,9AD5E1A4-64D0-2415-37AB-C00200000010,EVENT_WRITE,3016AF03-0300-0000-0000-000000000020,0F000000-003B-1000-0000-000000000000,0A00063C-5254-00F0-0D60-000000000070,run-parts,/run/motd.new,Corrupt_File,0
,1.52E+18,3BD9590D-F7C9-2315-9D71-020000000010,EVENT_WRITE,7E0D2002-0400-0000-0000-000000000020,0F000000-80AD-0500-0000-000000000000,0A00063C-5254-00F0-0D60-000000000070,run-parts,/run/motd.new,Corrupt_File,0
,1.52E+18,4E9C12E6-41CA-2415-2810-9B0200000010,EVENT_WRITE,A27055E9-0200-0000-0000-000000000020,0F000000-0934-0F00-0000-000000000000,0A00063C-5254-00F0-0D60-000000000070,dash,/run/motd.new,Corrupt_File,0
,1.52E+18,DC56AAC7-D97E-2415-8DA4-920100000010,EVENT_WRITE,733576A5-0100-0000-0000-000000000020,0F000000-C313-0800-0000-000000000000,0A00063C-5254-00F0-0D60-000000000070,dash,/run/motd.new,Corrupt_File,0
,1.52E+18,C264385C-5972-2415-36B0-4D0100000010,EVENT_WRITE,9170C56F-0100-0000-0000-000000000020,0F000000-719A-0600-0000-000000000000,0A00063C-5254-00F0-0D60-000000000070,run-parts,/run/motd.new,Corrupt_File,0
,1.52E+18,7E0C13AE-AB27-2415-E13E-3E0000000010,EVENT_WRITE,E51E072F-0000-0000-0000-000000000020,0F000000-BEB5-0000-0000-000000000000,0A00063C-5254-00F0-0D60-000000000070,dash,/run/motd.new,Corrupt_File,0
,1.52E+18,628E5A7B-8527-2415-DE15-3D0000000010,EVENT_WRITE,8E1A632E-0000-0000-0000-000000000020,0F000000-1DAF-0000-0000-000000000000,0A00063C-5254-00F0-0D60-000000000070,run-parts,/run/motd.new,Corrupt_File,0
,1.52E+18,8ED28745-23C1-2415-6C5A-6C0200000010,EVENT_WRITE,E6412AC2-0200-0000-0000-000000000020,0F000000-D4F0-0D00-0000-000000000000,0A00063C-5254-00F0-0D60-000000000070,run-parts,/run/motd.new,Corrupt_File,0
,1.52E+18,1ED071EE-B767-2415-96FC-070100000010,EVENT_WRITE,53351C42-0100-0000-0000-000000000020,0F000000-7323-0500-0000-000000000000,0A00063C-5254-00F0-0D60-000000000070,dash,/run/motd.new,Corrupt_File,0
,1.52E+18,F4E128D2-4313-2515-7285-700300000010,EVENT_WRITE,1420E622-0400-0000-0000-000000000020,0F000000-D516-1500-0000-000000000000,0A00063C-5254-00F0-0D60-000000000070,dash,/run/motd.new,Corrupt_File,0
,1.52E+18,330DBEBA-3FB7-2415-CF75-3E0200000010,EVENT_WRITE,D621B197-0200-0000-0000-000000000020,0F000000-D6F2-0B00-0000-000000000000,0A00063C-5254-00F0-0D60-000000000070,run-parts,/run/motd.new,Corrupt_File,0
,1.52E+18,85BF29D2-4313-2515-7485-700300000010,EVENT_WRITE,1320E622-0400-0000-0000-000000000020,0F000000-D516-1500-0000-000000000000,0A00063C-5254-00F0-0D60-000000000070,run-parts,/run/motd.new,Corrupt_File,0
,1.52E+18,8EFD2C1F-8F82-2415-825F-B80100000010,EVENT_WRITE,304E64B5-0100-0000-0000-000000000020,0F000000-41EB-0800-0000-000000000000,0A00063C-5254-00F0-0D60-000000000070,run-parts,/run/motd.new,Corrupt_File,0
,1.52E+18,724CF64D-A2C0-2415-6F82-690200000010,EVENT_WRITE,3D3B00C0-0200-0000-0000-000000000020,0F000000-74E3-0D00-0000-000000000000,0A00063C-5254-00F0-0D60-000000000070,dash,/run/motd.new,Corrupt_File,0
,1.52E+18,212DB4B5-B21A-2515-42B3-8E0300000010,EVENT_WRITE,1E2DD242-0400-0000-0000-000000000020,0F000000-6C07-1600-0000-000000000000,0A00063C-5254-00F0-0D60-000000000070,dash,/run/motd.new,Corrupt_File,0
,1.52E+18,8130ABD2-4CBF-2415-8786-650200000010,EVENT_WRITE,903745BA-0200-0000-0000-000000000020,05000000-1F32-0000-0000-000000000000,0A00063C-5254-00F0-0D60-000000000070,gtcache,/dev/glx_alsa_675,Corrupt_File,0
,1.52E+18,F20E6B83-ABD4-2315-3D44-070000000010,EVENT_WRITE,2E421A30-0400-0000-0000-000000000020,0F000000-2616-0600-0000-000000000000,0A00063C-5254-00F0-0D60-000000000070,run-parts,/run/motd.new,Corrupt_File,0
,1.52E+18,2DF41376-4513-2515-E5B3-700300000010,EVENT_WRITE,E420ED22-0400-0000-0000-000000000020,0F000000-1B18-1500-0000-000000000000,0A00063C-5254-00F0-0D60-000000000070,run-parts,/run/motd.new,Corrupt_File,0
,1.52E+18,6961583A-D8B1-2415-64A0-0C0200000010,EVENT_WRITE,52057B80-0200-0000-0000-000000000020,0F000000-71DC-0A00-0000-000000000000,0A00063C-5254-00F0-0D60-000000000070,run-parts,/run/motd.new,Corrupt_File,0
,1.52E+18,70EF0A90-FBCF-2415-F30D-BD0200000010,EVENT_WRITE,8B12EC01-0300-0000-0000-000000000020,0F000000-5424-1000-0000-000000000000,0A00063C-5254-00F0-0D60-000000000070,dash,/run/motd.new,Corrupt_File,0
,1.52E+18,3C5492CD-2B35-2415-11E7-9F0000000010,EVENT_WRITE,67700369-0000-0000-0000-000000000020,0F000000-0BD8-0200-0000-000000000000,0A00063C-5254-00F0-0D60-000000000070,run-parts,/run/motd.new,Corrupt_File,0
,1.52E+18,F6B555A7-64D0-2415-94B3-C00200000010,EVENT_WRITE,6E16AF03-0300-0000-0000-000000000020,0F000000-003B-1000-0000-000000000000,0A00063C-5254-00F0-0D60-000000000070,dash,/run/motd.new,Corrupt_File,0
,1.52E+18,8843ECE5-3669-2415-F00F-160100000010,EVENT_WRITE,EC448948-0100-0000-0000-000000000020,0F000000-FE71-0500-0000-000000000000,0A00063C-5254-00F0-0D60-000000000070,dash,/run/motd.new,Corrupt_File,0
,1.52E+18,DB6ECBFC-1BCF-2415-72BA-B60200000010,EVENT_WRITE,160C2CFE-0200-0000-0000-000000000020,0F000000-1EFB-0F00-0000-000000000000,0A00063C-5254-00F0-0D60-000000000070,run-parts,/run/motd.new,Corrupt_File,0
